id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
3466917,UCJEPS,VASC,,PreservedSpecimen,592e1372-6a37-45cf-b6bc-59ae73544fd4,UC1719866,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Nyctaginaceae|Mirabilis|Mirabilis laevis",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,"Mirabilis laevis var. villosa",130507,"(Kellogg) Spellenb.",Mirabilis,,laevis,var.,villosa,,,Morph,,,,,,,"Isoneotype (Mirabilis californica A. Gray var. villosa Kellogg)","R. Spellenberg",,12326,1996-06-12,,1996,6,12,164,,"Jun 12 1996","collection consist of 3 plants (A-C)","S-facing steep basalt slope; with Ephecra viridis, Artemisia tridentata, Thelypodium, Ribes, Grayia",,"10-12 mm diam; 1 deg notch 3 mm, 2 deg notch +/- 2 mm, just opening (6:30 PM, raining and hailing); stamens 5;; perianth clear white, anthers yellow",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"along Calif. Hwy. 182 10 meters from the Nevada border, Devil's Gate, in the canyon of the East Walker River",,0,,38.42317,-119.163,,,,,,,,,1525,,,,,"1525 m",,,preprocessed,"2012-05-31 16:04:45",UC1719866,46,2a48dbba-ef7e-4a99-b423-df040263c3fc,https://cch2.org/portal/collections/individual/index.php?occid=3466917
3234797,UCJEPS,VASC,,PreservedSpecimen,d2c9c571-19d8-4122-856c-68643e31d462,UC1731072,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Cyperaceae|Carex,Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,"Carex tiogana",104012,"D.W. Taylor & J.D. Mastrog.",Carex,,tiogana,,,,,Species,,,,,,,"Holotype (Carex tiogana D. W. Taylor & J. D. Mastrog.)","Dean W. Taylor, Kathleen A. Teare",,9981,1988-07-17,,1988,7,17,199,,"Jul 17 1988","SW 1/4 of section 26; coordinates corrected","moist turf on metamorphic (carbonaceous marble)",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"S shore of small lake at NW base of trail to saddle betw. Koip and Parker peaks Headwaters of Parker Creek; Mono Basin, Parker Creek drainage",,0,,37.835278,-119.1975,,,"TRS: 01S25E26",,,,,,3307,,,,,"10850 ft",,,preprocessed,"2012-05-31 16:04:47",UC1731072,46,b166e2da-cd85-49b1-9c82-c527b347dde3,https://cch2.org/portal/collections/individual/index.php?occid=3234797
3152355,UCJEPS,VASC,,PreservedSpecimen,adfed081-dc34-4499-afd6-15ca312f7ced,UC1731344,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Boraginales|Boraginaceae|Cryptantha|Cryptantha pterocarya|Cryptantha pterocarya var. pterocarya",Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,"Cryptantha pterocarya f. pseudocycloptera",209686,"M.E.Mabry & M.G.Simpson",Cryptantha,,pterocarya,f.,pseudocycloptera,,,Form,,,,"Makenzie E. Mabry & Regina A. Dowdy, San Diego State University Herbarium (SDSU), Dec 30, 2015 (identification or reidentification)",,,"Paratype (Cryptantha pterocarya (Torr.) Greene f. pseudocycloptera M. E. Mabry & M. G. Simpson)","Dean W. Taylor",,16754,1998-07-01,,1998,7,1,182,,"July 1, 1998","Date as ""1 July 1998""; Coords cont. ""NW1/4 of SW1/4 Sec 12""; .","Pinus monophylla woodland on dark basalt",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Eastern Sierra Nevada, McNamara Lake McNamara Lake; Eastern Sierra Nevada, McNamara Lake",,0,,37.961111,-118.515556,WGS84,,,,,,,,2316,,,,,"7600 ft",,,preprocessed,"2019-02-22 08:49:00",UC1731344,46,c279c825-eb47-4983-be86-5417482e3fed,https://cch2.org/portal/collections/individual/index.php?occid=3152355
3418106,UCJEPS,VASC,,PreservedSpecimen,5b3e0a64-4aab-4159-b506-5c6f7f71b91b,UC185499,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Crassulaceae|Sedum,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,"Sedum pinetorum",31884,Brandegee,Sedum,,pinetorum,,,,,Species,,,,,,,"Holotype (Sedum pinetorum Brandegee)","Katharine Brandegee",,,,,,,,,,,,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"above Mammoth; Pine City; Pine City, above Mammoth, Mono Co.",,0,,37.60351,-118.999644,WGS84,1000,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Wed Aug 8 15:32:59 2012; (copied from UC1602049)",,,,,,,,,preprocessed,"2012-05-31 16:39:26",UC185499,46,37f07da5-c9dc-457c-bde9-dc51bc4835e7,https://cch2.org/portal/collections/individual/index.php?occid=3418106
3198450,UCJEPS,VASC,,PreservedSpecimen,8649f4ce-1769-416a-9c1a-31f8bd3373b0,UC1936202,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Poaceae|Stipa,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,"Stipa nevadensis",149446,"B.L. Johnson",Stipa,,nevadensis,,,,,Species,,,,,,,"Holotype (Stipa nevadensis B. L. Johnson)","B. L. Johnson",,211,1960-08-29,,1960,8,29,242,,"Aug 29 1960",,,,,,,,,,,,,,,,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Mono County. Upper Twin Lake, west of Bridgeport.",,0,,38.1494,-119.363,WGS84,2300,,"UCBerkeley C",,"GoogleMaps via BerkeleyMapper",,"georef from 2006-2015 archive backup file; Sat May 12 17:06:40 2012; (copied from RSA742494)",2162,,,,,"7096 ft",,,preprocessed,"2012-05-31 16:52:28",UC1936202,46,e330474a-00c9-4310-acdc-4c63fb4c3dff,https://cch2.org/portal/collections/individual/index.php?occid=3198450
3472341,UCJEPS,VASC,,PreservedSpecimen,90f1505c-b2f6-462d-ba61-71325005d6a3,UC202886,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Antennaria,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Antennaria pulchella",211612,Greene,Antennaria,,pulchella,,,,,Species,,,,,,,"Isotype (Antennaria media Greene subsp. ciliata E. E. Nelson)|Isotype (Antennaria scabra Greene)","W. H. Shockley",,444,1886-07-01,,1886,7,1,182,,"Jul 1 1886",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mts.",,0,,37.70161,-118.284887,WGS84,14750,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Jun 28 13:06:43 2012; (copied from JEPS53532)",3810,,,,,"12500 ft",,,preprocessed,"2019-03-26 11:30:04",UC202886,46,71fcc77c-06a9-47cc-a7f2-33831918a4c1,https://cch2.org/portal/collections/individual/index.php?occid=3472341
3203520,UCJEPS,VASC,,PreservedSpecimen,7fae5578-7439-43c5-8e62-7a1b4a4ee949,UC203068,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Ericameria|Ericameria nauseosa",Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Ericameria nauseosa var. oreophila",203612,"(A. Nels.) G.L. Nesom & G.I. Baird",Ericameria,,nauseosa,var.,oreophila,,,Subspecies,,,,,,,"Type (Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. viridulus H. M. Hall)|Holotype (Chrysothamnus nauseosus (Pall. ex Pursh) Britton var. viridulus H. M. Hall)","H. M. Hall",,10642,1917-11-03,,1917,11,3,307,,"Nov 3 1917",,"in packed sand of flat, Upper Sonoran Zone",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Benton; ; Benton, Mono Co.",,0,,37.8178,-118.4771,WGS84,3300,,"UCBerkeley C",,"GoogleMaps via BerkeleyMapper",,"georef from 2006-2015 archive backup file; Fri Jun 22 13:43:18 2012",1706,,,,,"5600 ft",,,preprocessed,"2020-03-11 15:39:19",UC203068,46,7d1288d4-287b-481e-99b5-d763d435dd39,https://cch2.org/portal/collections/individual/index.php?occid=3203520
3528344,UCJEPS,VASC,,PreservedSpecimen,3a71d7e9-ba7b-4b48-bf85-52973dd4b2f5,UC29805,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Artemisia|Artemisia cana",Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Artemisia cana subsp. bolanderi",207461,"(A. Gray) G. H. Ward",Artemisia,,cana,subsp.,bolanderi,,,Subspecies,,,,,,,"Isotype (Artemisia bolanderi A. Gray)","State Survey",,6149,,,,,,,,,"county supplied by Wetherwax; Date as ""September"" presumably between 1860 and 1867",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Mono Pass",,0,,37.854194,-119.214358,WGS84,1000,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Fri Jul 27 15:34:59 2012; (copied from CAS320399)",,,,,,,,,preprocessed,"2012-05-31 17:30:21",UC29805,46,c8fe5fab-f41c-4d71-9e4b-47e87015730e,https://cch2.org/portal/collections/individual/index.php?occid=3528344
3223315,UCJEPS,VASC,,PreservedSpecimen,8b1338eb-ccc8-4b18-b41a-c581d87cc61d,UC29823,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Dieteria|Dieteria canescens",Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Dieteria canescens var. canescens",203369,,Dieteria,,canescens,var.,canescens,,,Morph,,,,,,,"Isolectotype (Machaeranthera montana Greene)","H. N. Bolander",,6147,1866-09-01,,1866,9,1,244,273,"September 1866","county supplied by Wetherwax; date as ""September"" ""Geological Survey of California, 1866",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Mono Lake",,0,,37.994479,-119.05849,WGS84,8850,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Fri Jul 27 16:06:44 2012; (copied from A346338)",,,,,,,,,preprocessed,"2012-05-31 17:30:21",UC29823,46,dadabea5-7723-4ed6-87dc-cb2360aab871,https://cch2.org/portal/collections/individual/index.php?occid=3223315
3296731,UCJEPS,VASC,,PreservedSpecimen,d9536509-8255-47d7-838a-be7bf0e68272,UC31162,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Ericameria,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Ericameria discoidea",203604,"(Nutt.) G.L. Nesom",Ericameria,,discoidea,,,,,Species,,,,,,,"Isotype (Linosyris bolanderi A. Gray)","H. N. Bolander",,6137,1866-01-01,,1866,1,1,1,365,1866,"county supplied by Wetherwax",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Mono Pass",,0,,37.85355,-119.216118,WGS84,500,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Sep 6 09:22:03 2012; (copied from CAS85146)",2743,,,,,"9000 - 10000 ft",,,preprocessed,"2012-05-31 17:39:43",UC31162,46,47bc3d17-0d52-4d7a-a235-5ad12f365a87,https://cch2.org/portal/collections/individual/index.php?occid=3296731
3374380,UCJEPS,VASC,,PreservedSpecimen,2d4a18eb-d13e-4532-93a0-d2477b6778c3,UC313846,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Crepis|Crepis runcinata",Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Crepis runcinata subsp. hallii",211186,"Babc. & Stebbins",Crepis,,runcinata,subsp.,hallii,,,Subspecies,,,,,,,"Type (Crepis runcinata (E. James) Torr. & A. Gray subsp. hallii Babc. & Stebbins)","H. M. Hall",,12281,1927-08-03,,1927,8,3,215,,"Aug 3 1927",,"in Distichlis sod",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Benton; ; Benton, Mono Co.",,0,,37.8183,-118.4772,WGS84,2200,,"UCBerkeley C",,"GoogleMaps via BerkeleyMapper",,"georef from 2006-2015 archive backup file; Fri Jun 22 12:41:16 2012",,,,,,,,,preprocessed,"2012-05-31 17:39:44",UC313846,46,473ac715-9131-4c00-9cd1-54e996c992ed,https://cch2.org/portal/collections/individual/index.php?occid=3374380
3152652,UCJEPS,VASC,,PreservedSpecimen,a0bdc8d5-8fd5-44f6-86a1-01ee8c7d799a,UC31503,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Erigeron,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Erigeron pygmaeus",203691,"(A. Gray) Greene",Erigeron,,pygmaeus,,,,,Species,,,,,,,"Isotype (Erigeron pygmaeus (A. Gray) Greene)","W. H. Brewer",,1731,1863-06-27,,1863,6,27,178,,"Jun 27 1863","county supplied by Wetherwax; collector on sheet is ""State Survey""","dry places at pass summit",,"rays purple",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Mono Pass; summit; summit of Mono Pass",,0,,37.85355,-119.216118,WGS84,500,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Sep 6 09:22:03 2012; (copied from CAS85146)",,,,,,,,,preprocessed,"2018-10-22 13:25:14",UC31503,46,5b66a919-9907-41d3-933b-779554b60983,https://cch2.org/portal/collections/individual/index.php?occid=3152652
3149099,UCJEPS,VASC,,PreservedSpecimen,d67cd55e-b303-4b8e-bfa6-9dff23361965,UC31541,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Erigeron,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Erigeron pygmaeus",203691,"(A. Gray) Greene",Erigeron,,pygmaeus,,,,,Species,,,,,,,"Isotype (Erigeron nevadensis var. pygmaeus A. Gray)","W. H. Brewer",,1731,1863-06-27,,1863,6,27,178,,"Jun 27 1863",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"summit of Mono Pass",,0,,37.85355,-119.216118,WGS84,500,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Sep 6 09:22:03 2012; (copied from CAS85146)",,,,,,,,,preprocessed,"2018-10-22 13:12:07",UC31541,46,028c7e0a-30cb-43d4-84af-d58fde37905b,https://cch2.org/portal/collections/individual/index.php?occid=3149099
3350124,UCJEPS,VASC,,PreservedSpecimen,d95ec8ce-580b-45e8-8cad-8e2fcbfc07a1,UC38998,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Poaceae|Stipa,Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,"Stipa bloomeri",149260,Bol.,Stipa,,bloomeri,,,,,Species,,,,,,,"Fragment (Stipa bloomeri Bol.)|Type (Stipa bloomeri Bol.)|Isotype (Stipa bloomeri Bol.)|Type (Stipa bloomeri Bol.)","H. N. Bolander",,6116,1866-01-01,,1866,1,1,1,365,1866,"see detailed note from G.B. Newcomb, Nov. 1960, about various citations of actual locality",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Mono Pass",,0,,37.854194,-119.214358,WGS84,1000,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Fri Jul 27 15:34:59 2012; (copied from CAS320399)",,,,,,,,,preprocessed,"2015-07-22 11:07:30",UC38998,46,169ae6dc-c768-46a7-9fc2-48d0eeaa7ada,https://cch2.org/portal/collections/individual/index.php?occid=3350124
3313077,UCJEPS,VASC,,PreservedSpecimen,281ead15-81eb-4900-800a-493980b62dee,UC415568,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Cornales|Hydrangeaceae|Philadelphus|Philadelphus microphyllus",Plantae,Tracheophyta,Magnoliopsida,Cornales,Hydrangeaceae,"Philadelphus microphyllus var. stramineus",205409,"(Rydb.) Henrickson",Philadelphus,,microphyllus,var.,stramineus,,,Subspecies,,,,"Henrickson, University of North Carolina (NCU), 2009 (identification or reidentification)",,,"Isotype (Philadelphus stramineus Rydb.)","W. H. Shockley",,,1888-08-01,,1888,8,1,214,244,"Aug. 1888","Date as ""Aug. 1888"" specimen consists of fragments in packet",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"White Mountains.",,0,,37.6573,-118.2021,WGS84,30000,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Mar 7 12:44:01 2013; (copied from A42932)",2438,,,,,8000,,,preprocessed,"2016-11-09 11:00:18",UC415568,46,3b126672-f84b-43ee-b456-8f70d9067f18,https://cch2.org/portal/collections/individual/index.php?occid=3313077
3370085,UCJEPS,VASC,,PreservedSpecimen,68a74d69-e8ca-4053-a773-6917b27cea5b,UC444406,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Ericameria,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Ericameria discoidea",203604,"(Nutt.) G.L. Nesom",Ericameria,,discoidea,,,,,Species,,,,,,,"Isotype (Linosyris bolanderi A. Gray)","H. N. Bolander",,6137,1866-01-01,,1866,1,1,1,365,1866,"county supplied by Wetherwax",,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Mono Pass",,0,,37.85355,-119.216118,WGS84,500,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Thu Sep 6 09:22:03 2012; (copied from CAS85146)",2743,,,,,"9000 - 10000 ft",,,preprocessed,"2012-05-31 18:18:00",UC444406,46,393aa42f-50a8-4bb9-8c81-b0e6095c437f,https://cch2.org/portal/collections/individual/index.php?occid=3370085
3468409,UCJEPS,VASC,,PreservedSpecimen,00077d97-8674-42ac-8a53-c36554dfcea8,UC519626,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,"Heuchera duranii",22964,Bacig.,Heuchera,,duranii,,,,,Species,,,,,,,"Isotype (Heuchera duranii Bacig.)","Victor Duran",,2817,1930-07-26,,1930,7,26,207,,"Jul 26 1930",,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"McAfee Meadow White Mountains; McAfee Meadow, White Mts., Mono Co.",,0,,37.5885,-118.2275,WGS84,800,,,,"GoogleMaps via BerkeleyMapper",,,3566,,,,,"11700 ft",,,preprocessed,"2012-05-31 18:37:17",UC519626,46,b06bc89f-6554-4c0b-8905-be69c9057917,https://cch2.org/portal/collections/individual/index.php?occid=3468409
3443881,UCJEPS,VASC,,PreservedSpecimen,88d465e0-70fb-4913-a912-4db18a2822d1,UC559220,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Oxytropis|Oxytropis deflexa",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,"Oxytropis deflexa var. sericea",49907,"Torr. & A. Gray",Oxytropis,,deflexa,var.,sericea,,,Morph,,,,,,,"Holotype (Oxytropis deflexa (Pall.) DC. var. culminis Jeps.)","Victor Duran",,1650,1926-06-29,,1926,6,29,180,,"Jun 29 1926","White Mountain USGS quad","damp open meadow in grassland",,"decumbent herb (peduncles prostrate, not erect);; in fruit",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Cottonwood Cr. White Mountains; Cottonwood Creek, White Mountains",,0,,37.5473674,-118.1552124,WGS84,500,,"UCBerkeley B",,"New BioGeomancer",,"georef from 2006-2015 archive backup file; Wed Feb 1 12:25:16 2012",2895,,,,,"9500 ft",,,preprocessed,"2012-05-31 18:59:42",UC559220,46,d447b3d3-ac41-4f1f-afa0-c0d6321a81a6,https://cch2.org/portal/collections/individual/index.php?occid=3443881
3566584,UCJEPS,VASC,,PreservedSpecimen,99a2ca0f-5380-40a6-9c97-628b3a17a2ad,UC6358,,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum microthecum",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,"Eriogonum microthecum var. alpinum",130075,Reveal,Eriogonum,,microthecum,var.,alpinum,,,Morph,,,,,,,"Isotype (Eriogonum microthecum Nutt. var. alpinum Reveal)","Wm. H. Brewer",,1888,1863-07-16,,1863,7,16,197,,"Jul 16 1863","county supplied by Wetherwax; ""Geological Survey of California, 1863"". On same sheet as UC6359 (H.N.Bolander no.6356)","loose dry sand and gravel",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"mts s Camp 125; Sonora Pass",,0,,38.325996,-119.614372,WGS84,1000,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Wed Jun 12 11:38:34 2013; (copied from CAS588356)",2743,,,,,"9000 ft",,,preprocessed,"2012-05-31 20:04:49",UC6358,46,8910a2ea-2384-4b64-bdac-e74a1ac0a5c7,https://cch2.org/portal/collections/individual/index.php?occid=3566584
3545449,UCJEPS,VASC,,PreservedSpecimen,4d4f3b1a-9b12-4019-a927-7bace74b4ed9,UC648711,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Chaenactis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,"Chaenactis alpigena",202818,"C. W. Sharsm.",Chaenactis,,alpigena,,,,,Species,,,,,,,"Isotype (Chaenactis alpigena Sharsm.)","D. D. Keck",,4395,1936-08-18,,1936,8,18,231,,"Aug 18 1936",,"growing in soil pockets between granite rocks on steep slope",,"corrolla white, pappus reddish hyaline, anthers purplish",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"e flank of Mt. Conness, head of Slate Creek Valley Mt. Conness, Harvey Monroe Hall Natural Area; Mt. Conness, Harvey Monroe Hall Natural Area, Mono Co.",,0,,37.9621,-119.3002,WGS84,900,,"UCBerkeley C",,"GoogleMaps via BerkeleyMapper",,"georef from 2006-2015 archive backup file; Wed Mar 21 12:27:03 2012; (copied from DS291886)",3261,,,,,"10700 ft",,,preprocessed,"2012-05-31 20:11:41",UC648711,46,50f2e150-b5bd-41ea-9fed-be5de07c5cf4,https://cch2.org/portal/collections/individual/index.php?occid=3545449
3200619,UCJEPS,VASC,,PreservedSpecimen,ab606640-5fec-4f3d-9573-74e9848992b4,UC694103,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Draba,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Draba incrassata",17540,"(Rollins) Rollins & R.A. Price",Draba,,incrassata,,,,,Species,,,,,,,"Isotype (Draba lemmonii S. Watson var. incrassata Rollins)|Type (Draba lemmonii S. Watson var. incrassata Rollins)","Annie M. Alexander, Louise Kellogg",,3905,1944-07-17,,1944,7,17,199,,"Jul 17 1944",,"on rockslide below snowbank, seeded plants on drier ground",,"flowers brifgt yellow",,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"Sweetwater Canyon Sweetwater Mountains (ridge on se side); Mono Co.",,0,,38.457137,-119.274305,WGS84,1120,,"UCBerkeley B",,GEOLocate,,"georef from 2006-2015 archive backup file; Wed Jun 20 14:35:06 2012; (copied from UCR163508)",2804,,,,,"9200 ft",,,preprocessed,"2012-05-31 21:02:32",UC694103,46,2cf6cb43-85a2-47cb-8660-1bc9baea307c,https://cch2.org/portal/collections/individual/index.php?occid=3200619
3517822,UCJEPS,VASC,,PreservedSpecimen,88f14806-587a-4342-a6af-e10bd891c459,UC694166,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Cusickiella,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,"Cusickiella quadricostata",16705,"(Rollins) Rollins",Cusickiella,,quadricostata,,,,,Species,,,,,,,"Isotype (Draba quadricostata Rollins)|Type (Draba quadricostata Rollins)","Annie M. Alexander, Louise Kellogg",,4543,1945-07-28,,1945,7,28,209,,"Jul 28 1945",,"on exposed flat",,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,"North America",,,,"United States",US,California,Mono,,"se flank of mt. 2 mi sw Masonic Spring (on road to Bodie); Masonic Mountain; Mono Co.",,0,,38.335,-119.1212,WGS84,650,,"UCBerkeley C",,"GoogleMaps via BerkeleyMapper",,"georef from 2006-2015 archive backup file; Fri Jun 22 16:05:38 2012; (copied from DS313159)",2621,,,,,"8600 ft",,,preprocessed,"2012-05-31 21:02:32",UC694166,46,c87a6b61-132e-46ab-9a38-eb21739a43b1,https://cch2.org/portal/collections/individual/index.php?occid=3517822
