gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4753774489				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1749828787	OBS1749828787		obsr1011133		2													PRESENT																							2023-06-03		154	154	2023	6	3												NORTH_AMERICA				US	California	Mono		SNARL Institute- Inyo National Forest, Mammoth Lakes US-CA 37.61404, -118.83265									37.61404	-118.83265																																																	avibase-FFF61080	Leiothlypis celata (Say, 1822)								Animalia	Chordata	Aves	Passeriformes		Parulidae				Leiothlypis	Leiothlypis			celata			SPECIES		Orange-crowned Warbler		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:51:58.595Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	8169649	8169649	1	44	212	729	5263	7467942		8169649	Leiothlypis celata	Leiothlypis celata (Say, 1822)	Leiothlypis celata		DWC_ARCHIVE	2025-02-05T05:51:58.595Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4753538662				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1750211510	OBS1750211510		obsr440649		1													PRESENT																							2023-06-03		154	154	2023	6	3												NORTH_AMERICA				US	California	Mono		Sierra Nevada Aquatic Research Laboratory									37.614014	-118.832115																																																	avibase-F5C181CA	Petrochelidon pyrrhonota (Vieillot, 1817)								Animalia	Chordata	Aves	Passeriformes		Hirundinidae				Petrochelidon	Petrochelidon			pyrrhonota			SPECIES		Cliff Swallow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:52:00.486Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2489169	2489169	1	44	212	729	5248	2489165		2489169	Petrochelidon pyrrhonota	Petrochelidon pyrrhonota (Vieillot, 1817)	Petrochelidon pyrrhonota		DWC_ARCHIVE	2025-02-05T05:52:00.486Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4753432154				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1783269969	OBS1783269969		obsr3921975		2													PRESENT																							2023-07-15		196	196	2023	7	15												NORTH_AMERICA				US	California	Mono		SNARL									37.614525	-118.832146																																																	avibase-A5F09E05	Melospiza melodia (A.Wilson, 1810)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Melospiza	Melospiza			melodia			SPECIES		Song Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:54:52.700Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2492196	2492196	1	44	212	729	9410667	2492191		2492196	Melospiza melodia	Melospiza melodia (A.Wilson, 1810)	Melospiza melodia		DWC_ARCHIVE	2025-02-05T05:54:52.700Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4753083152				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1899767729	OBS1899767729		obsr1028828		1													PRESENT																							2023-07-14		195	195	2023	7	14												NORTH_AMERICA				US	California	Mono		SNARL									37.613667	-118.83194																																																	avibase-BC5A9498	Setophaga coronata (Linnaeus, 1766)								Animalia	Chordata	Aves	Passeriformes		Parulidae				Setophaga	Setophaga			coronata			SPECIES		Yellow-rumped Warbler		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T06:03:35.316Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	7341805	7341805	1	44	212	729	5263	2489984		7341805	Setophaga coronata	Setophaga coronata (Linnaeus, 1766)	Setophaga coronata		DWC_ARCHIVE	2025-02-05T06:03:35.316Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4752726643				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1743364335	OBS1743364335		obsr3508107		6													PRESENT																							2023-05-28		148	148	2023	5	28												NORTH_AMERICA				US	California	Mono		Inyo National Forest, Mammoth Lakes US-CA 37.61391, -118.83403									37.61391	-118.83403																																																	avibase-89431E9F	Haemorhous mexicanus (P.L.Statius Müller, 1776)								Animalia	Chordata	Aves	Passeriformes		Fringillidae				Haemorhous	Haemorhous			mexicanus			SPECIES		House Finch		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:51:26.700Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	8323485	8323485	1	44	212	729	5242	4844128		8323485	Haemorhous mexicanus	Haemorhous mexicanus (P.L.Statius Müller, 1776)	Haemorhous mexicanus		DWC_ARCHIVE	2025-02-05T05:51:26.700Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4752514388				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1743364325	OBS1743364325		obsr3508107		3													PRESENT																							2023-05-28		148	148	2023	5	28												NORTH_AMERICA				US	California	Mono		Inyo National Forest, Mammoth Lakes US-CA 37.61391, -118.83403									37.61391	-118.83403																																																	avibase-45D829B3	Pipilo chlorurus (Audubon, 1839)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			chlorurus			SPECIES		Green-tailed Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T03:16:40.007Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2491276	2491276	1	44	212	729	9410667	2491204		2491276	Pipilo chlorurus	Pipilo chlorurus (Audubon, 1839)	Pipilo chlorurus		DWC_ARCHIVE	2025-02-05T03:16:40.007Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4752094059				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1783269972	OBS1783269972		obsr3921975		2													PRESENT																							2023-07-15		196	196	2023	7	15												NORTH_AMERICA				US	California	Mono		SNARL									37.614525	-118.832146																																																	avibase-55572EBE	Artemisiospiza nevadensis (Ridgway, 1874)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Artemisiospiza	Artemisiospiza			nevadensis			SPECIES		Sagebrush Sparrow		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:54:52.727Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	8276794	8276794	1	44	212	729	9410667	6100796		8276794	Artemisiospiza nevadensis	Artemisiospiza nevadensis (Ridgway, 1874)	Artemisiospiza nevadensis		DWC_ARCHIVE	2025-02-05T05:54:52.727Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4750868811				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1781634353	OBS1781634353		obsr3921975		3													PRESENT																							2023-07-12		193	193	2023	7	12												NORTH_AMERICA				US	California	Mono		SNARL									37.614525	-118.832146																																																	avibase-24E39ACD	Chordeiles minor (J.R.Forster, 1771)								Animalia	Chordata	Aves	Caprimulgiformes		Caprimulgidae				Chordeiles	Chordeiles			minor			SPECIES		Common Nighthawk		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:55:01.217Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2497035	2497035	1	44	212	8510645	5225	2497027		2497035	Chordeiles minor	Chordeiles minor (J.R.Forster, 1771)	Chordeiles minor		DWC_ARCHIVE	2025-02-05T05:55:01.217Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4749935067				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1899763074	OBS1899763074		obsr1028828		1													PRESENT																							2023-07-14		195	195	2023	7	14												NORTH_AMERICA				US	California	Mono		SNARL									37.613667	-118.83194																																																	avibase-45D829B3	Pipilo chlorurus (Audubon, 1839)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			chlorurus			SPECIES		Green-tailed Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T06:03:35.277Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2491276	2491276	1	44	212	729	9410667	2491204		2491276	Pipilo chlorurus	Pipilo chlorurus (Audubon, 1839)	Pipilo chlorurus		DWC_ARCHIVE	2025-02-05T06:03:35.277Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4748644831				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1749822090	OBS1749822090		obsr1494836		3													PRESENT																							2023-06-03		154	154	2023	6	3												NORTH_AMERICA				US	California	Mono		SNARL Institute- Inyo National Forest, Mammoth Lakes US-CA 37.61404, -118.83265									37.61404	-118.83265																																																	avibase-B9B272F4	Corvus corax Linnaeus, 1758								Animalia	Chordata	Aves	Passeriformes		Corvidae				Corvus	Corvus			corax			SPECIES		Common Raven		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:51:58.620Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2482492	2482492	1	44	212	729	5235	2482468		2482492	Corvus corax	Corvus corax Linnaeus, 1758	Corvus corax		DWC_ARCHIVE	2025-02-05T05:51:58.620Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4748150503				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1749822098	OBS1749822098		obsr1494836		1													PRESENT																							2023-06-03		154	154	2023	6	3												NORTH_AMERICA				US	California	Mono		SNARL Institute- Inyo National Forest, Mammoth Lakes US-CA 37.61404, -118.83265									37.61404	-118.83265																																																	avibase-45D829B3	Pipilo chlorurus (Audubon, 1839)								Animalia	Chordata	Aves	Passeriformes		Passerellidae				Pipilo	Pipilo			chlorurus			SPECIES		Green-tailed Towhee		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:51:58.615Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2491276	2491276	1	44	212	729	9410667	2491204		2491276	Pipilo chlorurus	Pipilo chlorurus (Audubon, 1839)	Pipilo chlorurus		DWC_ARCHIVE	2025-02-05T05:51:58.615Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4746998471				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1692213118	OBS1692213118		obsr440649		1													PRESENT																							2023-04-20		110	110	2023	4	20												NORTH_AMERICA				US	California	Mono		Sierra Nevada Aquatic Research Laboratory									37.614014	-118.832115																																																	avibase-75600969	Colaptes auratus (Linnaeus, 1758)								Animalia	Chordata	Aves	Piciformes		Picidae				Colaptes	Colaptes			auratus			SPECIES		Northern Flicker		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:47:31.247Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2478259	2478259	1	44	212	724	9333	11016979		2478259	Colaptes auratus	Colaptes auratus (Linnaeus, 1758)	Colaptes auratus		DWC_ARCHIVE	2025-02-05T05:47:31.247Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4746503424				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1877020987	OBS1877020987		obsr139526		1													PRESENT																							1991-08-30		242	242	1991	8	30												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-A6C0C4A9	Setophaga petechia (Linnaeus, 1766)								Animalia	Chordata	Aves	Passeriformes		Parulidae				Setophaga	Setophaga			petechia			SPECIES		Yellow Warbler		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T06:01:48.737Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	7341834	7341834	1	44	212	729	5263	2489984		7341834	Setophaga petechia	Setophaga petechia (Linnaeus, 1766)	Setophaga petechia		DWC_ARCHIVE	2025-02-05T06:01:48.737Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4745976998				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1783374237	OBS1783374237		obsr350658		4													PRESENT																							2023-07-13		194	194	2023	7	13												NORTH_AMERICA				US	California	Mono		1001 Mount Morrison Rd, Mammoth Lakes US-CA (37.6137,-118.8317)									37.613697	-118.831665																																																	avibase-7E65A952	Icterus bullockii (Swainson, 1827)								Animalia	Chordata	Aves	Passeriformes		Icteridae				Icterus	Icterus			bullockii			SPECIES		Bullock's Oriole		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T03:21:14.458Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229864	5229864	1	44	212	729	6176	2484282		5229864	Icterus bullockii	Icterus bullockii (Swainson, 1827)	Icterus bullockii		DWC_ARCHIVE	2025-02-05T03:21:14.458Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4745556287				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1877752440	OBS1877752440		obsr139526															PRESENT																							1991-07-27		208	208	1991	7	27												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-E0A04985	Myiarchus cinerascens (Lawrence, 1851)								Animalia	Chordata	Aves	Passeriformes		Tyrannidae				Myiarchus	Myiarchus			cinerascens			SPECIES		Ash-throated Flycatcher		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T06:01:51.669Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2483600	2483600	1	44	212	729	5291	2483527		2483600	Myiarchus cinerascens	Myiarchus cinerascens (Lawrence, 1851)	Myiarchus cinerascens		DWC_ARCHIVE	2025-02-05T06:01:51.669Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4745388924				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1750211509	OBS1750211509		obsr440649		1													PRESENT																							2023-06-03		154	154	2023	6	3												NORTH_AMERICA				US	California	Mono		Sierra Nevada Aquatic Research Laboratory									37.614014	-118.832115																																																	avibase-A381417F	Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES		House Wren		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:52:00.561Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-05T05:52:00.561Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4744816202				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1702940281	OBS1702940281		obsr440649		3													PRESENT																							2023-04-29		119	119	2023	4	29												NORTH_AMERICA				US	California	Mono		Sierra Nevada Aquatic Research Laboratory									37.614014	-118.832115																																																	avibase-0C1EFC9B	Streptopelia decaocto (Frivaldszky, 1838)								Animalia	Chordata	Aves	Columbiformes		Columbidae				Streptopelia	Streptopelia			decaocto			SPECIES		Eurasian Collared-Dove		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T03:12:20.389Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2495696	2495696	1	44	212	1446	5233	2495657		2495696	Streptopelia decaocto	Streptopelia decaocto (Frivaldszky, 1838)	Streptopelia decaocto		DWC_ARCHIVE	2025-02-05T03:12:20.389Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4744670180				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1702940279	OBS1702940279		obsr440649		8													PRESENT																							2023-04-29		119	119	2023	4	29												NORTH_AMERICA				US	California	Mono		Sierra Nevada Aquatic Research Laboratory									37.614014	-118.832115																																																	avibase-B59E1863	Branta canadensis (Linnaeus, 1758)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Branta	Branta			canadensis			SPECIES		Canada Goose		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T05:48:19.241Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5232437	5232437	1	44	212	1108	2986	2498190		5232437	Branta canadensis	Branta canadensis (Linnaeus, 1758)	Branta canadensis		DWC_ARCHIVE	2025-02-05T05:48:19.241Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4742947777				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1877746933	OBS1877746933		obsr139526		1													PRESENT																							1991-07-27		208	208	1991	7	27												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-5816834E	Selasphorus calliope (Gould, 1847)								Animalia	Chordata	Aves	Apodiformes		Trochilidae				Selasphorus	Selasphorus			calliope			SPECIES		Calliope Hummingbird		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T03:30:48.769Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	7597244	7597244	1	44	212	1448	5289	2476843		7597244	Selasphorus calliope	Selasphorus calliope (Gould, 1847)	Selasphorus calliope		DWC_ARCHIVE	2025-02-05T03:30:48.769Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4742763711				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1877761537	OBS1877761537		obsr139526															PRESENT																							1991-07-27		208	208	1991	7	27												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-A381417F	Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES		House Wren		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T06:01:51.736Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5231459	5231459	1	44	212	729	9355	2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		DWC_ARCHIVE	2025-02-05T06:01:51.736Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4741780116				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1899767733	OBS1899767733		obsr1028828		1													PRESENT																							2023-07-14		195	195	2023	7	14												NORTH_AMERICA				US	California	Mono		SNARL									37.613667	-118.83194																																																	avibase-66AA469C	Vireo gilvus (Vieillot, 1808)								Animalia	Chordata	Aves	Passeriformes		Vireonidae				Vireo	Vireo			gilvus			SPECIES		Warbling Vireo		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T06:03:35.328Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2487446	2487446	1	44	212	729	9358	2487406		2487446	Vireo gilvus	Vireo gilvus (Vieillot, 1808)	Vireo gilvus		DWC_ARCHIVE	2025-02-05T06:03:35.328Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4741761541				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1877746930	OBS1877746930		obsr139526															PRESENT																							1991-07-27		208	208	1991	7	27												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-24E39ACD	Chordeiles minor (J.R.Forster, 1771)								Animalia	Chordata	Aves	Caprimulgiformes		Caprimulgidae				Chordeiles	Chordeiles			minor			SPECIES		Common Nighthawk		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T06:01:51.735Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2497035	2497035	1	44	212	8510645	5225	2497027		2497035	Chordeiles minor	Chordeiles minor (J.R.Forster, 1771)	Chordeiles minor		DWC_ARCHIVE	2025-02-05T06:01:51.735Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
4741314891				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1877761533	OBS1877761533		obsr139526															PRESENT																							1991-07-27		208	208	1991	7	27												NORTH_AMERICA				US	California	Mono		SNARL (privately owned - no public access)									37.613686	-118.83241																																																	avibase-EA5E858A	Euphagus cyanocephalus (Wagler, 1829)								Animalia	Chordata	Aves	Passeriformes		Icteridae				Euphagus	Euphagus			cyanocephalus			SPECIES		Brewer's Blackbird		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	2025-02-05T06:01:51.724Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	2484183	2484183	1	44	212	729	6176	2484182		2484183	Euphagus cyanocephalus	Euphagus cyanocephalus (Wagler, 1829)	Euphagus cyanocephalus		DWC_ARCHIVE	2025-02-05T06:01:51.724Z	2024-09-27T13:35:39.907Z	false			false	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.5_1	California	USA.5.26_1	Mono			LC
